"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5108","3.90718905","0.0","0.25593847","0.0","1","7","false","KCNE3","48.0","1","0","0","0.63660137","false","0","KCNE3","0","0.0"
"5110","3.82769114","5.81E-6","0.2612541","0.0","2","7","false","RASSF5","41.0","2","0","0","0.64653861","false","0","RASSF5","1270","0.50632911"
"5113","3.26987448","2.546E-5","0.30582214","0.0","2","5","false","MAST2","385.0","2","0","0","0.71626569","false","0","MAST2","18302","0.50793651"
"5129","3.51046025","8.775E-5","0.28486293","0.0","6","7","false","SLC9A3R2","61.83333333","6","0","0","0.68619247","false","0","SLC9A3R2","60214","0.19010417"
"5132","3.30543933","1.0244E-4","0.30253165","0.19047619","7","6","false","SLC9A3R1","82.85714286","7","0","0","0.71182008","false","0","SLC9A3R1","54658","0.17531089"
"5140","3.00988969","2.5783E-4","0.33223809","0.2","6","6","false","UBE2L3","252.33333333","6","0","0","0.74876379","false","0","UBE2L3","221540","0.1980885"
"5146","3.31209585","4.778E-5","0.30192363","0.0","3","7","false","BAP1","182.0","3","0","0","0.71098802","false","0","BAP1","37944","0.35077519"
"5156","3.04716622","1.4794E-4","0.32817376","0.23809524","7","6","false","ANAPC5","157.14285714","7","0","0","0.74410422","false","0","ANAPC5","108000","0.17367257"
"5159","3.58463294","4.338E-5","0.27896859","0.1","5","7","false","PDGFRA","66.8","5","0","0","0.67692088","false","0","PDGFRA","16312","0.22440678"
"5163","3.45511601","2.232E-5","0.28942588","0.33333333","4","6","false","ANAPC4","77.75","4","0","0","0.6931105","false","0","ANAPC4","13646","0.28810409"
"5165","2.94731837","4.9988E-4","0.33929148","0.0","6","5","false","CSNK2A2","272.0","6","0","0","0.7565852","false","0","CSNK2A2","612486","0.18498294"
"5167","3.76074553","0.0","0.26590472","0.0","1","7","false","NDFIP1","92.0","1","0","0","0.65490681","false","0","NDFIP1","0","0.0"
"5169","3.44370483","2.384E-5","0.29038493","0.5","4","6","false","KRT14","125.75","4","0","0","0.6945369","false","0","KRT14","12968","0.27944444"
"5172","2.96424496","4.5585E-4","0.33735404","0.04761905","7","6","false","MED12","243.0","7","0","0","0.75446938","false","0","MED12","625460","0.17220022"
"5174","3.53042982","0.0","0.28325163","1.0","2","6","false","ARHGAP26","104.0","2","0","0","0.68369627","false","0","ARHGAP26","0","0.52525253"
"5176","3.76074553","0.0","0.26590472","0.0","1","7","false","INHBE","92.0","1","0","0","0.65490681","false","0","INHBE","0","0.0"
"5179","3.47717763","6.16E-5","0.28758956","0.0","2","7","false","RPL14","373.5","2","0","0","0.6903528","false","0","RPL14","55066","0.50749319"
"5181","3.04241156","2.1484E-4","0.32868663","0.1","5","5","false","WWP1","240.6","5","0","0","0.74469855","false","0","WWP1","189892","0.22079117"
"5183","3.76074553","0.0","0.26590472","0.0","1","7","false","WWP2","92.0","1","0","0","0.65490681","false","0","WWP2","0","0.0"
"5185","3.76074553","0.0","0.26590472","0.0","1","7","false","CENPC1","92.0","1","0","0","0.65490681","false","0","CENPC1","0","0.0"
"5187","3.2263218","2.772E-5","0.30995048","0.0","2","5","false","AMHR2","407.0","2","0","0","0.72170978","false","0","AMHR2","29770","0.51457541"
"5189","3.76074553","0.0","0.26590472","0.0","1","7","false","QRFPR","92.0","1","0","0","0.65490681","false","0","QRFPR","0","0.0"
"5191","3.76074553","0.0","0.26590472","0.0","1","7","false","G3BP2","92.0","1","0","0","0.65490681","false","0","G3BP2","0","0.0"
"5193","3.76074553","0.0","0.26590472","0.0","1","7","false","TTBK2","92.0","1","0","0","0.65490681","false","0","TTBK2","0","0.0"
"5195","3.76074553","0.0","0.26590472","0.0","1","7","false","GFRA2","92.0","1","0","0","0.65490681","false","0","GFRA2","0","0.0"
"5197","3.76074553","0.0","0.26590472","0.0","1","7","false","DBF4B","92.0","1","0","0","0.65490681","false","0","DBF4B","0","0.0"
"5199","3.76074553","0.0","0.26590472","0.0","1","7","false","FBN2","92.0","1","0","0","0.65490681","false","0","FBN2","0","0.0"
"5202","3.76074553","0.0","0.26590472","0.0","1","7","false","TCEB3C","92.0","1","0","0","0.65490681","false","0","TCEB3C","0","0.0"
"5204","3.21453024","3.124E-5","0.31108745","0.0","2","6","false","SMTN","403.0","2","0","0","0.72318372","false","0","SMTN","34232","0.5127551"
"5206","3.76074553","0.0","0.26590472","0.0","1","7","false","ZNF787","92.0","1","0","0","0.65490681","false","0","ZNF787","0","0.0"
"5208","3.76074553","0.0","0.26590472","0.0","1","7","false","LEPREL4","92.0","1","0","0","0.65490681","false","0","LEPREL4","0","0.0"
"5210","3.76074553","0.0","0.26590472","0.0","1","7","false","GPR113","92.0","1","0","0","0.65490681","false","0","GPR113","0","0.0"
"5213","3.1340814","2.483E-4","0.31907276","0.0","4","6","false","MVP","235.75","4","0","0","0.73323983","false","0","MVP","170052","0.26141425"
"5220","3.65671358","1.431E-5","0.2734696","0.0","3","7","false","SHARPIN","64.66666667","3","0","0","0.6679108","false","0","SHARPIN","23986","0.34981685"
"5222","3.76074553","0.0","0.26590472","0.0","1","7","false","ANG","92.0","1","0","0","0.65490681","false","0","ANG","0","0.0"
"5224","3.47717763","6.16E-5","0.28758956","0.0","2","7","false","UTP14A","373.5","2","0","0","0.6903528","false","0","UTP14A","55066","0.50749319"
"5226","3.76074553","0.0","0.26590472","0.0","1","7","false","MAGI3","92.0","1","0","0","0.65490681","false","0","MAGI3","0","0.0"
"5228","3.76074553","0.0","0.26590472","0.0","1","7","false","DNM3","92.0","1","0","0","0.65490681","false","0","DNM3","0","0.0"
"5230","3.0739825","1.1008E-4","0.3253109","0.26666667","6","6","false","ANAPC7","156.5","6","0","0","0.74075219","false","0","ANAPC7","77446","0.19158497"
"5234","2.80848231","4.9547E-4","0.3560642","0.1","5","5","false","IRS4","447.4","5","0","0","0.77393971","false","0","IRS4","896526","0.2369035"
"5236","3.18695321","6.287E-5","0.31377932","0.0","3","6","false","PTPN14","297.33333333","3","0","0","0.72663085","false","0","PTPN14","68496","0.3523583"
"5238","3.76074553","0.0","0.26590472","0.0","1","7","false","WNT4","92.0","1","0","0","0.65490681","false","0","WNT4","0","0.0"
"5240","3.4385698","1.201E-5","0.29081858","0.0","2","6","false","EEF1A2","166.0","2","0","0","0.69517878","false","0","EEF1A2","9702","0.51886792"
"5242","3.63332065","1.315E-5","0.27523032","0.0","4","7","false","POLR2F","49.5","4","0","0","0.67083492","false","0","POLR2F","5372","0.26358696"
"5244","3.04716622","2.1341E-4","0.32817376","0.07142857","8","6","false","OGG1","40.375","8","0","0","0.74410422","false","0","OGG1","62344","0.13338926"
"5248","2.84043362","0.00408116","0.35205892","0.01754386","39","5","false","MIF","31.15384615","39","0","0","0.7699458","false","0","MIF","1097308","0.03360443"
"5253","2.95987067","0.00173055","0.3378526","0.00404858","39","6","false","KRT5","16.92307692","39","0","0","0.75501617","false","0","KRT5","810428","0.05169562"
"5255","3.02073032","8.7285E-4","0.33104577","0.0","14","6","false","SLC2A1","20.21428571","14","0","0","0.74740871","false","0","SLC2A1","261940","0.1150556"
"5259","2.77710156","5.5716E-4","0.36008766","0.2","6","6","false","DDX24","420.5","6","0","0","0.77786231","false","0","DDX24","1111254","0.2122284"
"5284","2.81647014","1.4407E-4","0.35505436","0.53333333","6","5","false","MAX","353.5","6","0","0","0.77294123","false","0","MAX","143318","0.20435705"
"5291","2.93134272","1.9167E-4","0.3411406","0.28571429","7","5","false","RIPK1","246.71428571","7","0","0","0.75858216","false","0","RIPK1","281304","0.17815855"
"5301","2.91821986","1.7688E-4","0.34267466","0.3","5","5","false","STAT2","364.8","5","0","0","0.76022252","false","0","STAT2","290752","0.24161696"
"5310","3.19741347","0.0","0.3127528","1.0","2","6","false","IFNAR1","334.5","2","0","0","0.72532332","false","0","IFNAR1","0","0.54390244"
"5312","3.32350704","0.0","0.30088698","0.0","1","7","false","IFNAR2","447.0","1","0","0","0.70956162","false","0","IFNAR2","0","0.0"
"5317","3.05496386","1.754E-5","0.32733611","0.66666667","3","6","false","DDB2","440.66666667","3","0","0","0.74312952","false","0","DDB2","30402","0.38252315"
"5319","3.08558387","1.427E-4","0.32408777","0.28571429","7","6","false","SMARCD1","136.71428571","7","0","0","0.73930202","false","0","SMARCD1","57402","0.17486739"
"5322","2.98440472","3.406E-4","0.3350752","0.04761905","7","5","false","BCL6","207.71428571","7","0","0","0.75194941","false","0","BCL6","364654","0.16376582"
"5335","3.02034994","4.9412E-4","0.33108746","0.26923077","13","6","false","NCOA1","126.69230769","13","0","0","0.74745626","false","0","NCOA1","206786","0.11358928"
"5345","2.93704831","1.7447E-4","0.34047789","0.26666667","6","5","false","IRF2","269.0","6","0","0","0.75786896","false","0","IRF2","198186","0.2003229"
"5351","3.24591099","2.97E-5","0.30807992","0.16666667","4","7","false","TCF4","170.75","4","0","0","0.71926113","false","0","TCF4","22326","0.28613445"
"5358","3.23716242","8.56E-6","0.30891252","0.0","2","6","false","IL2","264.0","2","0","0","0.7203547","false","0","IL2","11814","0.52705411"
"5360","3.05515405","5.016E-5","0.32731574","0.4","5","6","false","IFNB1","238.0","5","0","0","0.74310574","false","0","IFNB1","62720","0.24335378"
"5362","3.16603271","1.405E-5","0.31585271","0.66666667","3","6","false","IL6","238.66666667","3","0","0","0.72924591","false","0","IL6","8134","0.37117678"
"5364","3.11373146","2.4269E-4","0.32115807","0.19047619","7","6","false","APEX1","140.71428571","7","0","0","0.73578357","false","0","APEX1","109056","0.17272887"
"5370","3.19741347","0.0","0.3127528","1.0","2","6","false","IFNG","334.5","2","0","0","0.72532332","false","0","IFNG","0","0.54390244"
"5375","2.95930011","3.1659E-4","0.33791774","0.61904762","7","7","false","MRE11A","271.71428571","7","0","0","0.75508749","false","0","MRE11A","546326","0.17666729"
"5377","3.2723469","1.336E-5","0.30559107","0.0","2","7","false","MEF2A","317.5","2","0","0","0.71595664","false","0","MEF2A","27226","0.54381443"
"5382","3.16698364","3.0305E-4","0.31575787","0.21428571","8","7","false","NFATC1","142.0","8","0","0","0.72912704","false","0","NFATC1","142786","0.16035068"
"5384","3.31799163","2.249E-5","0.30138714","0.0","2","7","false","ERCC5","235.5","2","0","0","0.71025105","false","0","ERCC5","8856","0.50430108"
"5390","3.16964625","0.0","0.31549262","1.0","3","6","false","MAML1","261.66666667","3","0","0","0.72879422","false","0","MAML1","0","0.37541846"
"5400","3.16983644","3.4871E-4","0.31547369","0.0","5","7","false","UBQLN1","133.0","5","0","0","0.72877045","false","0","UBQLN1","145942","0.21019108"
"5403","3.24762267","0.0","0.30791755","1.0","2","7","false","IRF5","284.5","2","0","0","0.71904717","false","0","IRF5","0","0.52782931"
"5408","3.27900342","1.5542E-4","0.30497071","0.14285714","7","7","false","ETV4","85.28571429","7","0","0","0.71512457","false","0","ETV4","147068","0.16101925"
"5413","3.10022822","8.139E-5","0.3225569","0.14285714","8","6","false","USF2","136.0","8","0","0","0.73747147","false","0","USF2","66094","0.15429465"
"5430","3.07189045","1.6505E-4","0.32553244","0.2","5","6","false","GABPA","238.4","5","0","0","0.74101369","false","0","GABPA","163720","0.23776224"
"5434","3.21662229","0.0","0.31088512","1.0","2","7","false","FOSL2","425.5","2","0","0","0.72292221","false","0","FOSL2","0","0.55403646"
"5436","3.0209205","4.963E-5","0.33102493","0.11111111","9","6","false","SOX4","69.11111111","9","0","0","0.74738494","false","0","SOX4","34364","0.1359736"
"5438","2.99372385","1.0892E-4","0.33403215","0.2","6","6","false","FOSL1","218.0","6","0","0","0.75078452","false","0","FOSL1","65214","0.19093567"
"5444","2.94427539","2.9854E-4","0.33964214","0.07575758","12","6","false","USF1","137.75","12","0","0","0.75696558","false","0","USF1","189512","0.10639535"
"5446","3.0810194","3.957E-5","0.3245679","0.16666667","4","6","false","MAPK13","208.0","4","0","0","0.73987258","false","0","MAPK13","54306","0.28660221"
"5448","3.23716242","8.56E-6","0.30891252","0.0","2","6","false","HIPK2","264.0","2","0","0","0.7203547","false","0","HIPK2","11814","0.52705411"
"5452","3.17440091","0.0","0.31502007","1.0","2","6","false","IRF7","343.5","2","0","0","0.72819989","false","0","IRF7","0","0.54697452"
"5460","3.29859262","0.0","0.30315959","1.0","2","7","false","LRRFIP1","269.5","2","0","0","0.71267592","false","0","LRRFIP1","0","0.53051181"
"5466","3.2723469","1.336E-5","0.30559107","0.0","2","7","false","MEF2C","317.5","2","0","0","0.71595664","false","0","MEF2C","27226","0.54381443"
"5468","3.22118676","0.0","0.31044459","1.0","2","6","false","KLF13","258.5","2","0","0","0.72235165","false","0","KLF13","0","0.51907631"
"5470","3.25009509","0.0","0.30768331","1.0","2","7","false","SRY","354.5","2","0","0","0.71873811","false","0","SRY","0","0.55914826"
"5472","2.93210346","2.9359E-4","0.34105209","0.2","5","6","false","HNRNPUL1","304.8","5","0","0","0.75848707","false","0","HNRNPUL1","432442","0.22665674"
"5474","3.25161658","0.0","0.30753933","1.0","2","6","false","TAF1B","260.0","2","0","0","0.71854793","false","0","TAF1B","0","0.53278689"
"5479","3.08082921","5.03E-5","0.32458794","0.52380952","7","6","false","NCOA2","175.0","7","0","0","0.73989635","false","0","NCOA2","36188","0.18518519"
"5488","2.82274629","0.00184388","0.35426492","0.05128205","39","6","false","PTGS2","42.15384615","39","0","0","0.77215671","false","0","PTGS2","903552","0.04267399"
"5490","3.29821225","1.699E-5","0.30319456","0.0","2","7","false","ATF4","258.0","2","0","0","0.71272347","false","0","ATF4","13452","0.514"
"5493","2.9748954","1.683E-4","0.33614627","0.38095238","7","6","false","DDX17","263.42857143","7","0","0","0.75313808","false","0","DDX17","162810","0.18424473"
"5496","3.05020921","2.7577E-4","0.32784636","0.0","4","7","false","NUP98","318.5","4","0","0","0.74372385","false","0","NUP98","375306","0.2690678"
"5498","3.15138836","3.358E-5","0.31732046","0.33333333","3","6","false","SS18L1","285.66666667","3","0","0","0.73107645","false","0","SS18L1","44770","0.38146168"
"5500","3.05515405","2.1721E-4","0.32731574","0.0","3","7","false","MCM3AP","412.66666667","3","0","0","0.74310574","false","0","MCM3AP","339322","0.35427424"
"5504","3.28527957","9.425E-5","0.3043881","0.0","3","7","false","HOXD4","162.0","3","0","0","0.71434005","false","0","HOXD4","95136","0.34475375"
"5510","2.98307341","2.3102E-4","0.33522474","0.26666667","6","6","false","ANXA2","269.33333333","6","0","0","0.75211582","false","0","ANXA2","185312","0.20164918"
"5513","2.91860023","1.7088E-4","0.34263","0.33333333","3","6","false","MYBBP1A","605.33333333","3","0","0","0.76017497","false","0","MYBBP1A","541074","0.38782051"
"5518","3.02871814","2.6851E-4","0.33017268","0.26666667","6","6","false","TCF7L2","251.66666667","6","0","0","0.74641023","false","0","TCF7L2","153812","0.2012"
"5525","3.19189806","2.149E-5","0.31329321","0.0","2","6","false","HAND2","280.0","2","0","0","0.72601274","false","0","HAND2","21086","0.51476015"
"5527","3.25161658","0.0","0.30753933","1.0","2","6","false","TDG","260.0","2","0","0","0.71854793","false","0","TDG","0","0.53278689"
"5530","3.01939901","4.835E-5","0.33119174","0.33333333","3","5","false","NPAS2","425.66666667","3","0","0","0.74757512","false","0","NPAS2","118694","0.37375513"
"5536","3.14168886","2.2048E-4","0.31830014","0.06666667","6","6","false","CASP1","117.83333333","6","0","0","0.73228889","false","0","CASP1","153040","0.18193582"
"5539","3.3170407","4.02E-6","0.30147354","0.0","2","7","false","ATG7","244.5","2","0","0","0.71036991","false","0","ATG7","4390","0.51918977"
"5541","3.32350704","0.0","0.30088698","0.0","1","7","false","C15orf55","447.0","1","0","0","0.70956162","false","0","C15orf55","0","0.0"
"5543","2.99125143","8.356E-5","0.33430824","0.4","5","6","false","TADA3","335.6","5","0","0","0.75109357","false","0","TADA3","54058","0.24446064"
"5547","3.2710156","0.0","0.30571545","1.0","2","7","false","DTX1","314.0","2","0","0","0.71612305","false","0","DTX1","0","0.52596315"
"5550","3.24667174","4.83E-6","0.30800773","0.0","2","7","false","KLF1","245.0","2","0","0","0.71916603","false","0","KLF1","3262","0.51368421"
"5552","3.25104603","1.65E-6","0.30759331","0.66666667","3","6","false","MAF","171.33333333","3","0","0","0.71861925","false","0","MAF","510","0.35253772"
"5555","3.1774439","8.94E-6","0.31471838","0.33333333","3","7","false","ING1","250.66666667","3","0","0","0.72781951","false","0","ING1","5792","0.37986849"
"5560","3.32350704","0.0","0.30088698","0.0","1","7","false","GATA6","447.0","1","0","0","0.70956162","false","0","GATA6","0","0.0"
"5562","3.08919741","7.592E-5","0.32370867","0.4","5","6","false","PRMT1","206.4","5","0","0","0.73885032","false","0","PRMT1","37544","0.2378316"
"5565","2.9022442","5.617E-5","0.34456094","0.5","4","5","false","FBXW8","499.75","4","0","0","0.76221948","false","0","FBXW8","141134","0.2992515"
"5567","3.31057436","1.1911E-4","0.30206239","0.0","2","7","false","ATXN7","244.5","2","0","0","0.7111782","false","0","ATXN7","64986","0.50518672"
"5577","3.28166603","6.624E-5","0.30472327","0.0","3","7","false","SERTAD1","191.33333333","3","0","0","0.71479175","false","0","SERTAD1","33478","0.34543255"
"5581","3.32350704","0.0","0.30088698","0.0","1","7","false","PCK2","447.0","1","0","0","0.70956162","false","0","PCK2","0","0.0"
"5583","3.04735641","3.825E-5","0.32815328","0.0","2","5","false","VPS18","584.5","2","0","0","0.74408045","false","0","VPS18","105648","0.53434066"
"5585","3.32160517","1.518E-5","0.30105926","0.0","2","7","false","NUPR1","226.5","2","0","0","0.70979935","false","0","NUPR1","3178","0.50111111"
"5588","3.31114492","8.82E-6","0.30201034","0.0","2","7","false","ERCC8","227.5","2","0","0","0.71110688","false","0","ERCC8","1764","0.50110619"
"5591","3.27767212","0.0","0.30509458","1.0","3","7","false","SMAD5","189.33333333","3","0","0","0.71529099","false","0","SMAD5","0","0.357908"
"5595","2.89406618","3.2814E-4","0.3455346","0.05555556","9","5","false","ISG15","173.11111111","9","0","0","0.76324173","false","0","ISG15","281204","0.13449381"
"5597","2.91917079","1.477E-4","0.34256303","0.17857143","8","6","false","SIRT2","224.875","8","0","0","0.76010365","false","0","SIRT2","113938","0.15832158"
"5602","3.32350704","0.0","0.30088698","0.0","1","7","false","MAP9","447.0","1","0","0","0.70956162","false","0","MAP9","0","0.0"
"5605","3.32350704","0.0","0.30088698","0.0","1","7","false","KLF16","447.0","1","0","0","0.70956162","false","0","KLF16","0","0.0"
"5610","3.3044884","1.792E-5","0.30261871","0.0","2","7","false","PAXIP1","251.5","2","0","0","0.71193895","false","0","PAXIP1","14456","0.51226994"
"5613","3.21871434","1.336E-5","0.31068305","0.66666667","3","7","false","ZBTB7B","299.0","3","0","0","0.72266071","false","0","ZBTB7B","27226","0.40242261"
"5616","3.19322936","1.697E-4","0.3131626","0.06666667","6","6","false","IGBP1","116.5","6","0","0","0.72584633","false","0","IGBP1","71712","0.18357105"
"5619","3.23088627","3.06E-6","0.3095126","0.0","2","7","false","ACTA2","241.5","2","0","0","0.72113922","false","0","ACTA2","2132","0.51388889"
"5623","2.86477748","2.7095E-4","0.34906725","0.33333333","4","6","false","CAD","514.0","4","0","0","0.76690281","false","0","CAD","725994","0.30399408"
"5626","3.32350704","0.0","0.30088698","0.0","1","7","false","KLK3","447.0","1","0","0","0.70956162","false","0","KLK3","0","0.0"
"5633","3.07968809","2.521E-5","0.32470821","0.33333333","3","6","false","SNIP1","390.66666667","3","0","0","0.74003899","false","0","SNIP1","8692","0.36411692"
"5635","3.32350704","0.0","0.30088698","0.0","1","7","false","CITED2","447.0","1","0","0","0.70956162","false","0","CITED2","0","0.0"
"5639","3.24476987","4.091E-5","0.30818827","0.0","2","7","false","MAPRE1","291.5","2","0","0","0.71940377","false","0","MAPRE1","39040","0.51325088"
"5641","2.91860023","1.7088E-4","0.34263","0.33333333","3","6","false","NAP1L1","605.33333333","3","0","0","0.76017497","false","0","NAP1L1","541074","0.38782051"
"5645","3.31723089","2.268E-5","0.30145626","0.0","2","7","false","CASK","231.5","2","0","0","0.71034614","false","0","CASK","5332","0.50217865"
"5650","3.32350704","0.0","0.30088698","0.0","1","7","false","POU3F2","447.0","1","0","0","0.70956162","false","0","POU3F2","0","0.0"
"5653","3.19741347","0.0","0.3127528","1.0","2","6","false","PTMA","334.5","2","0","0","0.72532332","false","0","PTMA","0","0.54390244"
"5655","3.17421073","1.97E-5","0.31503895","0.4","5","6","false","PIAS3","174.2","5","0","0","0.72822366","false","0","PIAS3","15248","0.23966942"
"5661","3.08158996","0.0","0.32450781","1.0","2","6","false","GTF2B","580.5","2","0","0","0.73980126","false","0","GTF2B","0","0.54404873"
"5670","3.31437809","0.0","0.30171573","1.0","2","7","false","CRTC2","251.5","2","0","0","0.71070274","false","0","CRTC2","0","0.52505219"
"5672","3.3225561","0.0","0.3009731","1.0","2","7","false","CD2","228.0","2","0","0","0.70968049","false","0","CD2","0","0.50554324"
"5675","3.31228604","1.405E-5","0.30190629","0.0","2","7","false","CFH","238.0","2","0","0","0.71096424","false","0","CFH","8134","0.51187905"
"5677","3.21662229","0.0","0.31088512","1.0","2","7","false","IFNA1","425.5","2","0","0","0.72292221","false","0","IFNA1","0","0.55403646"
"5679","3.32350704","0.0","0.30088698","0.0","1","7","false","IFNA2","447.0","1","0","0","0.70956162","false","0","IFNA2","0","0.0"
"5681","3.32350704","0.0","0.30088698","0.0","1","7","false","IFNA14","447.0","1","0","0","0.70956162","false","0","IFNA14","0","0.0"
"5683","3.32350704","0.0","0.30088698","0.0","1","7","false","IFNA7","447.0","1","0","0","0.70956162","false","0","IFNA7","0","0.0"
"5685","3.32350704","0.0","0.30088698","0.0","1","7","false","IL12B","447.0","1","0","0","0.70956162","false","0","IL12B","0","0.0"
"5687","3.32350704","0.0","0.30088698","0.0","1","7","false","CD69","447.0","1","0","0","0.70956162","false","0","CD69","0","0.0"
"5689","3.32350704","0.0","0.30088698","0.0","1","7","false","DUSP2","447.0","1","0","0","0.70956162","false","0","DUSP2","0","0.0"
"5691","3.32350704","0.0","0.30088698","0.0","1","7","false","PLAC8","447.0","1","0","0","0.70956162","false","0","PLAC8","0","0.0"
"5693","3.32350704","0.0","0.30088698","0.0","1","7","false","PDE4A","447.0","1","0","0","0.70956162","false","0","PDE4A","0","0.0"
"5695","3.32350704","0.0","0.30088698","0.0","1","7","false","PDE4C","447.0","1","0","0","0.70956162","false","0","PDE4C","0","0.0"
"5697","3.32350704","0.0","0.30088698","0.0","1","7","false","NPR2","447.0","1","0","0","0.70956162","false","0","NPR2","0","0.0"
"5699","3.32350704","0.0","0.30088698","0.0","1","7","false","MMP23B","447.0","1","0","0","0.70956162","false","0","MMP23B","0","0.0"
"5703","3.32350704","0.0","0.30088698","0.0","1","7","false","HIST2H2AB","447.0","1","0","0","0.70956162","false","0","HIST2H2AB","0","0.0"
"5706","3.32350704","0.0","0.30088698","0.0","1","7","false","HIST1H2BB","447.0","1","0","0","0.70956162","false","0","HIST1H2BB","0","0.0"
"5708","3.32350704","0.0","0.30088698","0.0","1","7","false","GRIP1","447.0","1","0","0","0.70956162","false","0","GRIP1","0","0.0"
"5710","3.32350704","0.0","0.30088698","0.0","1","7","false","TGS1","447.0","1","0","0","0.70956162","false","0","TGS1","0","0.0"
"5712","3.32350704","0.0","0.30088698","0.0","1","7","false","MTF1","447.0","1","0","0","0.70956162","false","0","MTF1","0","0.0"
"5714","3.00475466","1.9593E-4","0.33280587","0.0","3","6","false","HIST1H1D","405.0","3","0","0","0.74940567","false","0","HIST1H1D","299680","0.35130435"
"5717","3.32350704","0.0","0.30088698","0.0","1","7","false","PTMS","447.0","1","0","0","0.70956162","false","0","PTMS","0","0.0"
"5719","3.32350704","0.0","0.30088698","0.0","1","7","false","DEK","447.0","1","0","0","0.70956162","false","0","DEK","0","0.0"
"5722","3.21871434","1.336E-5","0.31068305","0.66666667","3","7","false","MEF2D","299.0","3","0","0","0.72266071","false","0","MEF2D","27226","0.40242261"
"5724","3.32350704","0.0","0.30088698","0.0","1","7","false","SRCAP","447.0","1","0","0","0.70956162","false","0","SRCAP","0","0.0"
"5726","3.32350704","0.0","0.30088698","0.0","1","7","false","TBX21","447.0","1","0","0","0.70956162","false","0","TBX21","0","0.0"
"5728","3.23792316","3.697E-5","0.30883994","0.33333333","3","7","false","CNTN2","240.66666667","3","0","0","0.7202596","false","0","CNTN2","8412","0.37260982"
"5730","3.02015976","2.585E-5","0.33110831","0.66666667","3","6","false","PCBD1","467.0","3","0","0","0.74748003","false","0","PCBD1","57864","0.38467875"
"5732","3.32350704","0.0","0.30088698","0.0","1","7","false","CALCOCO1","447.0","1","0","0","0.70956162","false","0","CALCOCO1","0","0.0"
"5735","3.11525295","3.5303E-4","0.32100122","0.0","3","7","false","HIST2H2BE","372.0","3","0","0","0.73559338","false","0","HIST2H2BE","259102","0.34511628"
"5737","3.24476987","4.091E-5","0.30818827","0.0","2","7","false","GOLGA2","291.5","2","0","0","0.71940377","false","0","GOLGA2","39040","0.51325088"
"5739","3.31019399","1.203E-5","0.3020971","0.0","2","7","false","CTBP2","255.0","2","0","0","0.71122575","false","0","CTBP2","8148","0.51209677"
"5742","3.32350704","0.0","0.30088698","0.0","1","7","false","PLAGL1","447.0","1","0","0","0.70956162","false","0","PLAGL1","0","0.0"
"5744","3.08158996","0.0","0.32450781","1.0","2","6","false","HNRNPU","580.5","2","0","0","0.73980126","false","0","HNRNPU","0","0.54404873"
"5746","3.24172689","1.954E-5","0.30847756","0.33333333","3","7","false","PROX1","251.0","3","0","0","0.71978414","false","0","PROX1","13140","0.37807944"
"5748","3.04735641","3.825E-5","0.32815328","0.0","2","5","false","FBXW2","584.5","2","0","0","0.74408045","false","0","FBXW2","105648","0.53434066"
"5751","3.20406999","1.723E-5","0.31210305","0.0","2","7","false","GTF3C5","273.0","2","0","0","0.72449125","false","0","GTF3C5","14932","0.51515152"
"5753","2.91860023","1.7088E-4","0.34263","0.33333333","3","6","false","GTF3C3","605.33333333","3","0","0","0.76017497","false","0","GTF3C3","541074","0.38782051"
"5755","3.31818182","0.0","0.30136986","1.0","2","7","false","ELSPBP1","237.0","2","0","0","0.71022727","false","0","ELSPBP1","0","0.51409978"
"5758","3.21871434","1.336E-5","0.31068305","0.66666667","3","7","false","KAT6A","299.0","3","0","0","0.72266071","false","0","KAT6A","27226","0.40242261"
"5760","3.21738304","0.0","0.31081161","1.0","2","6","false","KDM3A","302.0","2","0","0","0.72282712","false","0","KDM3A","0","0.54909091"
"5762","3.31818182","0.0","0.30136986","1.0","2","7","false","HES6","237.0","2","0","0","0.71022727","false","0","HES6","0","0.51409978"
"5764","3.32350704","0.0","0.30088698","0.0","1","7","false","SPHK1","447.0","1","0","0","0.70956162","false","0","SPHK1","0","0.0"
"5767","3.23469","1.792E-5","0.30914864","0.33333333","3","6","false","MYBL2","222.0","3","0","0","0.72066375","false","0","MYBL2","15312","0.37570621"
"5771","3.32350704","0.0","0.30088698","0.0","1","7","false","N4BP2","447.0","1","0","0","0.70956162","false","0","N4BP2","0","0.0"
"5773","3.32350704","0.0","0.30088698","0.0","1","7","false","JMY","447.0","1","0","0","0.70956162","false","0","JMY","0","0.0"
"5775","2.97850894","1.4579E-4","0.33573846","0.3","5","5","false","TGFBR1","285.4","5","0","0","0.75268638","false","0","TGFBR1","202534","0.22668785"
"5778","3.08158996","0.0","0.32450781","1.0","2","6","false","BRD4","580.5","2","0","0","0.73980126","false","0","BRD4","0","0.54404873"
"5780","3.32350704","0.0","0.30088698","0.0","1","7","false","CTF1","447.0","1","0","0","0.70956162","false","0","CTF1","0","0.0"
